FECHA,<=10M,<=10F,<=10,11-20M,11-20F,11-20,21-30M,21-30F,21-30,31-40M,31-40F,31-40,41-50M,41-50F,41-50,51-60M,51-60F,51-60,61-70M,61-70F,61-70,71-80M,71-80F,71-80,81-90M,81-90F,81-90,>=91M,>=91F,>=91,TotalM,TotalF,Total
2020-12-05,4501,4220,8721,6136,6404,12540,15070,15632,30702,16724,15936,32660,13326,12645,25971,9991,9245,19236,6310,5359,11669,3632,3872,7504,2068,4124,6192,525,2099,2624,78283,79536,157819
2020-12-06,4508,4224,8732,6144,6411,12555,15092,15654,30746,16750,15955,32705,13344,12666,26010,10011,9260,19271,6319,5368,11687,3637,3876,7513,2073,4126,6199,525,2099,2624,78403,79639,158042
2020-12-07,4512,4229,8741,6150,6423,12573,15109,15680,30789,16770,15978,32748,13374,12683,26057,10024,9280,19304,6331,5378,11709,3643,3881,7524,2075,4128,6203,525,2101,2626,78513,79761,158274
2020-12-08,4520,4231,8751,6162,6437,12599,15139,15709,30848,16806,16009,32815,13414,12706,26120,10046,9299,19345,6350,5384,11734,3656,3890,7546,2078,4133,6211,526,2103,2629,78697,79901,158598
2020-12-09,4525,4239,8764,6187,6454,12641,15186,15752,30938,16851,16044,32895,13451,12744,26195,10075,9326,19401,6366,5401,11767,3663,3905,7568,2080,4137,6217,526,2107,2633,78910,80109,159019
2020-12-10,4530,4247,8777,6200,6478,12678,15224,15804,31028,16905,16082,32987,13491,12787,26278,10099,9351,19450,6383,5416,11799,3672,3918,7590,2083,4143,6226,526,2109,2635,79113,80335,159448
2020-12-11,4542,4255,8797,6210,6490,12700,15275,15853,31128,16939,16124,33063,13529,12814,26343,10117,9382,19499,6394,5435,11829,3676,3929,7605,2088,4150,6238,526,2110,2636,79296,80542,159838
2020-12-12,4550,4259,8809,6226,6503,12729,15327,15903,31230,16978,16155,33133,13555,12840,26395,10132,9397,19529,6407,5449,11856,3688,3935,7623,2090,4150,6240,526,2110,2636,79479,80701,160180
2020-12-13,4552,4264,8816,6243,6518,12761,15366,15935,31301,17008,16196,33204,13580,12865,26445,10147,9417,19564,6425,5459,11884,3698,3942,7640,2095,4153,6248,528,2110,2638,79642,80859,160501
2020-12-14,4557,4268,8825,6261,6536,12797,15429,15993,31422,17077,16243,33320,13621,12909,26530,10178,9443,19621,6442,5481,11923,3710,3954,7664,2099,4164,6263,529,2112,2641,79903,81103,161006
2020-12-15,4561,4271,8832,6284,6558,12842,15492,16051,31543,17139,16296,33435,13673,12946,26619,10201,9472,19673,6464,5491,11955,3720,3961,7681,2107,4167,6274,531,2115,2646,80172,81328,161500
2020-12-16,4570,4280,8850,6305,6587,12892,15579,16118,31697,17189,16339,33528,13701,12976,26677,10228,9502,19730,6480,5510,11990,3735,3970,7705,2116,4172,6288,534,2119,2653,80437,81573,162010
2020-12-17,4580,4284,8864,6332,6619,12951,15691,16211,31902,17260,16405,33665,13743,13030,26773,10253,9540,19793,6492,5535,12027,3751,3984,7735,2120,4178,6298,535,2121,2656,80757,81907,162664
2020-12-18,4584,4293,8877,6372,6642,13014,15780,16292,32072,17329,16479,33808,13800,13072,26872,10286,9579,19865,6518,5562,12080,3766,3999,7765,2124,4191,6315,535,2132,2667,81094,82241,163335
2020-12-19,4594,4298,8892,6404,6673,13077,15848,16346,32194,17386,16532,33918,13846,13117,26963,10315,9608,19923,6537,5580,12117,3779,4009,7788,2129,4199,6328,535,2133,2668,81373,82495,163868
2020-12-20,4598,4307,8905,6428,6687,13115,15916,16394,32310,17424,16578,34002,13889,13171,27060,10345,9630,19975,6565,5598,12163,3788,4016,7804,2132,4203,6335,538,2135,2673,81623,82719,164342
2020-12-21,4608,4316,8924,6458,6720,13178,16010,16497,32507,17511,16668,34179,13948,13229,27177,10400,9671,20071,6612,5622,12234,3808,4034,7842,2136,4212,6348,539,2137,2676,82030,83106,165136
2020-12-22,4616,4329,8945,6486,6753,13239,16100,16590,32690,17627,16745,34372,14007,13292,27299,10456,9726,20182,6633,5647,12280,3826,4051,7877,2141,4221,6362,540,2140,2680,82432,83494,165926
2020-12-23,4626,4340,8966,6516,6793,13309,16236,16711,32947,17744,16840,34584,14075,13365,27440,10530,9788,20318,6659,5679,12338,3853,4073,7926,2145,4232,6377,541,2142,2683,82925,83963,166888
2020-12-24,4628,4342,8970,6534,6818,13352,16305,16771,33076,17812,16885,34697,14107,13413,27520,10561,9814,20375,6680,5691,12371,3865,4080,7945,2147,4238,6385,541,2143,2684,83180,84195,167375
2020-12-25,4631,4349,8980,6549,6833,13382,16348,16811,33159,17847,16914,34761,14152,13444,27596,10585,9833,20418,6700,5706,12406,3871,4087,7958,2148,4239,6387,541,2144,2685,83372,84360,167732
2020-12-26,4642,4359,9001,6579,6871,13450,16464,16921,33385,17959,17011,34970,14224,13531,27755,10663,9889,20552,6741,5752,12493,3887,4105,7992,2151,4246,6397,542,2145,2687,83852,84830,168682
2020-12-27,4655,4364,9019,6604,6913,13517,16563,17013,33576,18053,17085,35138,14288,13582,27870,10716,9931,20647,6764,5780,12544,3903,4122,8025,2153,4252,6405,542,2145,2687,84241,85187,169428
2020-12-28,4673,4383,9056,6650,6981,13631,16719,17153,33872,18169,17218,35387,14411,13685,28096,10815,10000,20815,6806,5820,12626,3936,4155,8091,2164,4269,6433,544,2147,2691,84887,85811,170698
2020-12-29,4681,4401,9082,6703,7045,13748,16906,17333,34239,18333,17357,35690,14513,13784,28297,10884,10089,20973,6856,5875,12731,3970,4189,8159,2176,4278,6454,547,2150,2697,85569,86501,172070
2020-12-30,4707,4420,9127,6768,7119,13887,17089,17490,34579,18484,17493,35977,14628,13906,28534,10966,10171,21137,6906,5940,12846,4005,4223,8228,2185,4292,6477,550,2154,2704,86288,87208,173496
2020-12-31,4716,4427,9143,6805,7166,13971,17236,17613,34849,18570,17572,36142,14690,13983,28673,11012,10211,21223,6933,5967,12900,4026,4236,8262,2193,4297,6490,550,2154,2704,86731,87626,174357
2021-01-01,4721,4429,9150,6824,7181,14005,17269,17655,34924,18609,17615,36224,14715,14019,28734,11030,10229,21259,6953,5993,12946,4035,4247,8282,2195,4300,6495,550,2154,2704,86901,87822,174723
2021-01-02,4728,4440,9168,6876,7231,14107,17373,17775,35148,18719,17708,36427,14797,14110,28907,11107,10297,21404,6998,6035,13033,4055,4269,8324,2200,4304,6504,556,2154,2710,87409,88323,175732
2021-01-03,4744,4453,9197,6917,7277,14194,17497,17925,35422,18827,17801,36628,14880,14186,29066,11167,10367,21534,7038,6069,13107,4074,4293,8367,2208,4311,6519,557,2155,2712,87909,88837,176746
2021-01-04,4759,4463,9222,6986,7340,14326,17724,18139,35863,19004,17968,36972,14996,14290,29286,11266,10470,21736,7091,6122,13213,4103,4327,8430,2221,4333,6554,560,2160,2720,88710,89612,178322
2021-01-05,4779,4484,9263,7063,7415,14478,17971,18395,36366,19178,18130,37308,15113,14391,29504,11371,10544,21915,7150,6180,13330,4125,4361,8486,2227,4351,6578,562,2169,2731,89539,90420,179959
2021-01-06,4794,4497,9291,7136,7489,14625,18210,18624,36834,19360,18287,37647,15229,14495,29724,11460,10620,22080,7203,6240,13443,4157,4393,8550,2236,4366,6602,563,2173,2736,90348,91184,181532
2021-01-07,4815,4510,9325,7198,7562,14760,18405,18836,37241,19511,18433,37944,15336,14605,29941,11543,10710,22253,7248,6283,13531,4184,4430,8614,2244,4374,6618,568,2177,2745,91052,91920,182972
2021-01-08,4830,4527,9357,7257,7631,14888,18597,19025,37622,19651,18559,38210,15450,14721,30171,11632,10789,22421,7301,6339,13640,4209,4455,8664,2252,4388,6640,569,2183,2752,91748,92617,184365
2021-01-09,4837,4535,9372,7301,7680,14981,18738,19203,37941,19774,18654,38428,15545,14813,30358,11692,10862,22554,7347,6380,13727,4224,4482,8706,2258,4399,6657,571,2186,2757,92287,93194,185481
2021-01-10,4846,4539,9385,7346,7716,15062,18846,19341,38187,19844,18733,38577,15604,14878,30482,11747,10911,22658,7374,6412,13786,4238,4502,8740,2265,4405,6670,574,2188,2762,92684,93625,186309
2021-01-11,4853,4549,9402,7411,7774,15185,19036,19533,38569,19958,18855,38813,15695,14951,30646,11827,10987,22814,7417,6456,13873,4272,4527,8799,2272,4415,6687,575,2192,2767,93316,94239,187555
2021-01-12,4864,4556,9420,7464,7848,15312,19240,19724,38964,20105,18985,39090,15781,15048,30829,11894,11067,22961,7463,6499,13962,4305,4555,8860,2285,4431,6716,575,2196,2771,93976,94909,188885
2021-01-13,4880,4571,9451,7526,7940,15466,19419,19928,39347,20255,19125,39380,15881,15145,31026,11966,11140,23106,7512,6551,14063,4333,4571,8904,2297,4442,6739,576,2202,2778,94645,95615,190260
2021-01-14,4897,4581,9478,7590,8007,15597,19576,20121,39697,20390,19232,39622,15962,15227,31189,12035,11216,23251,7558,6590,14148,4358,4601,8959,2310,4450,6760,580,2203,2783,95256,96228,191484
2021-01-15,4911,4592,9503,7672,8064,15736,19764,20278,40042,20518,19339,39857,16064,15303,31367,12114,11306,23420,7605,6625,14230,4380,4625,9005,2319,4466,6785,580,2206,2786,95927,96804,192731
2021-01-16,4918,4603,9521,7734,8135,15869,19889,20411,40300,20622,19437,40059,16136,15384,31520,12162,11358,23520,7639,6653,14292,4402,4643,9045,2325,4475,6800,581,2212,2793,96408,97311,193719
2021-01-17,4923,4611,9534,7790,8182,15972,20002,20545,40547,20709,19515,40224,16199,15441,31640,12214,11408,23622,7684,6676,14360,4422,4650,9072,2331,4481,6812,582,2213,2795,96856,97722,194578
2021-01-18,4936,4624,9560,7864,8251,16115,20223,20729,40952,20838,19641,40479,16297,15527,31824,12297,11488,23785,7741,6724,14465,4449,4681,9130,2342,4497,6839,583,2216,2799,97570,98378,195948
2021-01-19,4950,4631,9581,7937,8339,16276,20384,20905,41289,20978,19742,40720,16384,15623,32007,12349,11549,23898,7788,6764,14552,4475,4707,9182,2355,4514,6869,583,2222,2805,98183,98996,197179
2021-01-20,4956,4637,9593,8022,8403,16425,20564,21071,41635,21095,19843,40938,16477,15722,32199,12421,11620,24041,7820,6815,14635,4497,4732,9229,2368,4534,6902,583,2228,2811,98803,99605,198408
2021-01-21,4966,4646,9612,8097,8468,16565,20692,21217,41909,21213,19952,41165,16580,15813,32393,12493,11709,24202,7863,6855,14718,4524,4757,9281,2379,4557,6936,587,2234,2821,99394,100208,199602
2021-01-22,4985,4656,9641,8157,8528,16685,20836,21374,42210,21309,20054,41363,16645,15888,32533,12558,11781,24339,7906,6882,14788,4544,4777,9321,2391,4567,6958,590,2237,2827,99921,100744,200665
2021-01-23,4992,4668,9660,8220,8598,16818,20949,21482,42431,21390,20119,41509,16698,15946,32644,12612,11845,24457,7936,6917,14853,4566,4806,9372,2395,4579,6974,592,2237,2829,100350,101197,201547
2021-01-24,5000,4680,9680,8288,8655,16943,21077,21566,42643,21477,20199,41676,16746,16004,32750,12651,11886,24537,7970,6942,14912,4587,4818,9405,2399,4585,6984,592,2237,2829,100787,101572,202359
2021-01-25,5010,4692,9702,8392,8765,17157,21239,21716,42955,21597,20286,41883,16843,16103,32946,12721,11945,24666,8023,6981,15004,4611,4849,9460,2407,4598,7005,595,2239,2834,101438,102174,203612
2021-01-26,5024,4706,9730,8490,8874,17364,21377,21865,43242,21694,20377,42071,16922,16192,33114,12792,12014,24806,8067,7015,15082,4637,4874,9511,2417,4619,7036,597,2248,2845,102017,102784,204801
2021-01-27,5031,4719,9750,8596,8965,17561,21496,21993,43489,21785,20454,42239,16989,16268,33257,12847,12062,24909,8110,7050,15160,4655,4891,9546,2425,4633,7058,598,2250,2848,102532,103285,205817
2021-01-28,5043,4729,9772,8674,9063,17737,21649,22114,43763,21888,20533,42421,17069,16352,33421,12911,12118,25029,8155,7087,15242,4668,4914,9582,2429,4646,7075,598,2254,2852,103084,103810,206894
2021-01-29,5063,4743,9806,8760,9160,17920,21756,22236,43992,21978,20629,42607,17146,16437,33583,12966,12199,25165,8184,7123,15307,4686,4939,9625,2435,4662,7097,601,2257,2858,103575,104385,207960
2021-01-30,5071,4749,9820,8874,9248,18122,21855,22338,44193,22042,20709,42751,17211,16503,33714,13004,12249,25253,8214,7157,15371,4698,4957,9655,2438,4671,7109,602,2259,2861,104009,104840,208849
2021-01-31,5074,4762,9836,8980,9340,18320,21944,22440,44384,22093,20778,42871,17285,16575,33860,13049,12297,25346,8243,7190,15433,4715,4970,9685,2441,4676,7117,602,2261,2863,104426,105289,209715
2021-02-01,5086,4776,9862,9082,9461,18543,22073,22562,44635,22185,20867,43052,17382,16659,34041,13115,12371,25486,8287,7238,15525,4748,5005,9753,2449,4689,7138,602,2265,2867,105009,105893,210902
2021-02-02,5093,4791,9884,9160,9549,18709,22185,22692,44877,22281,20968,43249,17458,16734,34192,13181,12434,25615,8331,7273,15604,4766,5020,9786,2457,4709,7166,602,2268,2870,105514,106438,211952
2021-02-03,5107,4805,9912,9242,9609,18851,22308,22800,45108,22371,21063,43434,17531,16811,34342,13248,12510,25758,8373,7319,15692,4789,5042,9831,2469,4724,7193,605,2268,2873,106043,106951,212994
2021-02-04,5112,4815,9927,9299,9667,18966,22406,22900,45306,22445,21147,43592,17608,16877,34485,13306,12574,25880,8418,7350,15768,4806,5065,9871,2480,4741,7221,605,2273,2878,106485,107409,213894
2021-02-05,5120,4824,9944,9353,9716,19069,22490,22995,45485,22530,21235,43765,17670,16952,34622,13353,12632,25985,8453,7372,15825,4825,5086,9911,2485,4750,7235,606,2277,2883,106885,107839,214724
2021-02-06,5127,4829,9956,9385,9754,19139,22568,23059,45627,22588,21300,43888,17723,17013,34736,13391,12672,26063,8478,7405,15883,4841,5102,9943,2492,4757,7249,606,2279,2885,107199,108170,215369
2021-02-07,5130,4834,9964,9416,9783,19199,22617,23113,45730,22643,21361,44004,17764,17044,34808,13432,12709,26141,8504,7437,15941,4862,5115,9977,2496,4766,7262,606,2282,2888,107470,108444,215914
2021-02-08,5141,4850,9991,9476,9833,19309,22696,23201,45897,22727,21449,44176,17860,17125,34985,13486,12774,26260,8553,7473,16026,4887,5148,10035,2502,4781,7283,608,2285,2893,107936,108919,216855
2021-02-09,5150,4854,10004,9519,9859,19378,22771,23269,46040,22800,21528,44328,17927,17184,35111,13528,12815,26343,8585,7507,16092,4899,5163,10062,2510,4790,7300,609,2286,2895,108298,109255,217553
2021-02-10,5165,4861,10026,9558,9900,19458,22839,23351,46190,22879,21619,44498,17990,17245,35235,13573,12857,26430,8617,7531,16148,4916,5182,10098,2515,4798,7313,610,2290,2900,108662,109634,218296
2021-02-11,5170,4870,10040,9587,9934,19521,22916,23430,46346,22947,21685,44632,18046,17298,35344,13611,12923,26534,8661,7566,16227,4938,5203,10141,2519,4800,7319,613,2295,2908,109008,110004,219012
2021-02-12,5180,4880,10060,9625,9973,19598,22981,23504,46485,23024,21754,44778,18107,17351,35458,13655,12960,26615,8688,7594,16282,4957,5220,10177,2530,4814,7344,615,2299,2914,109362,110349,219711
2021-02-13,5190,4883,10073,9654,9999,19653,23039,23560,46599,23081,21808,44889,18160,17402,35562,13693,12994,26687,8708,7613,16321,4975,5241,10216,2531,4822,7353,619,2301,2920,109650,110623,220273
2021-02-14,5196,4888,10084,9677,10027,19704,23071,23611,46682,23119,21864,44983,18213,17449,35662,13723,13025,26748,8733,7641,16374,4987,5259,10246,2536,4828,7364,619,2302,2921,109874,110894,220768
2021-02-15,5199,4894,10093,9707,10056,19763,23121,23668,46789,23173,21935,45108,18270,17504,35774,13757,13058,26815,8757,7661,16418,4994,5267,10261,2542,4833,7375,619,2307,2926,110139,111183,221322
2021-02-16,5208,4906,10114,9731,10091,19822,23167,23726,46893,23233,21987,45220,18319,17550,35869,13782,13093,26875,8780,7691,16471,5010,5290,10300,2550,4840,7390,620,2312,2932,110400,111486,221886
2021-02-17,5222,4914,10136,9762,10118,19880,23253,23827,47080,23324,22071,45395,18391,17616,36007,13831,13150,26981,8834,7722,16556,5030,5303,10333,2557,4854,7411,621,2314,2935,110825,111889,222714
2021-02-18,5228,4927,10155,9796,10144,19940,23354,23936,47290,23404,22163,45567,18447,17691,36138,13868,13205,27073,8871,7747,16618,5053,5318,10371,2561,4860,7421,622,2319,2941,111204,112310,223514
2021-02-19,5233,4933,10166,9837,10177,20014,23431,24021,47452,23519,22252,45771,18510,17753,36263,13903,13252,27155,8903,7772,16675,5071,5332,10403,2563,4867,7430,622,2319,2941,111592,112678,224270
2021-02-20,5240,4938,10178,9864,10197,20061,23497,24090,47587,23591,22308,45899,18550,17810,36360,13940,13292,27232,8935,7794,16729,5086,5348,10434,2567,4875,7442,623,2320,2943,111893,112972,224865
2021-02-21,5249,4942,10191,9885,10230,20115,23565,24148,47713,23653,22371,46024,18596,17851,36447,13970,13331,27301,8955,7825,16780,5097,5361,10458,2570,4879,7449,623,2324,2947,112163,113262,225425
2021-02-22,5259,4952,10211,9920,10258,20178,23648,24227,47875,23734,22435,46169,18652,17895,36547,14024,13363,27387,8973,7855,16828,5113,5375,10488,2574,4885,7459,625,2325,2950,112522,113570,226092
2021-02-23,5271,4963,10234,9949,10297,20246,23739,24305,48044,23808,22517,46325,18712,17942,36654,14064,13405,27469,9014,7881,16895,5128,5388,10516,2583,4893,7476,628,2325,2953,112896,113916,226812
2021-02-24,5285,4969,10254,9984,10332,20316,23823,24381,48204,23874,22569,46443,18764,18002,36766,14101,13456,27557,9042,7906,16948,5140,5409,10549,2584,4898,7482,630,2329,2959,113227,114251,227478
2021-02-25,5299,4983,10282,10019,10376,20395,23921,24482,48403,23951,22653,46604,18819,18078,36897,14153,13502,27655,9080,7928,17008,5155,5431,10586,2589,4904,7493,633,2334,2967,113619,114671,228290
2021-02-26,5307,4993,10300,10057,10404,20461,23982,24560,48542,24023,22704,46727,18858,18137,36995,14200,13551,27751,9106,7958,17064,5173,5457,10630,2594,4917,7511,635,2336,2971,113935,115017,228952
2021-02-27,5316,4996,10312,10077,10425,20502,24040,24625,48665,24077,22755,46832,18900,18195,37095,14242,13581,27823,9138,7979,17117,5179,5473,10652,2601,4922,7523,635,2337,2972,114205,115288,229493
2021-02-28,5323,4997,10320,10100,10444,20544,24077,24675,48752,24132,22807,46939,18939,18238,37177,14272,13601,27873,9156,7998,17154,5184,5481,10665,2603,4929,7532,635,2341,2976,114421,115511,229932
2021-03-01,5339,5016,10355,10142,10478,20620,24142,24748,48890,24232,22885,47117,19005,18304,37309,14323,13651,27974,9188,8022,17210,5198,5502,10700,2607,4944,7551,635,2343,2978,114811,115893,230704
2021-03-02,5353,5026,10379,10179,10511,20690,24210,24816,49026,24305,22961,47266,19053,18350,37403,14359,13697,28056,9222,8047,17269,5213,5513,10726,2611,4956,7567,635,2345,2980,115140,116222,231362
2021-03-03,5368,5035,10403,10221,10549,20770,24297,24894,49191,24381,23041,47422,19117,18399,37516,14396,13741,28137,9273,8075,17348,5228,5533,10761,2618,4967,7585,635,2349,2984,115534,116583,232117
2021-03-04,5384,5047,10431,10254,10593,20847,24373,24961,49334,24454,23103,47557,19183,18460,37643,14447,13783,28230,9309,8107,17416,5239,5547,10786,2619,4975,7594,636,2349,2985,115898,116925,232823
2021-03-05,5406,5055,10461,10311,10647,20958,24462,25052,49514,24525,23195,47720,19266,18518,37784,14504,13835,28339,9334,8141,17475,5255,5568,10823,2621,4985,7606,638,2352,2990,116322,117348,233670
2021-03-06,5411,5063,10474,10351,10695,21046,24508,25107,49615,24585,23248,47833,19318,18583,37901,14531,13875,28406,9367,8172,17539,5274,5572,10846,2626,4989,7615,638,2355,2993,116609,117659,234268
2021-03-07,5417,5077,10494,10383,10730,21113,24554,25157,49711,24644,23300,47944,19361,18629,37990,14572,13910,28482,9394,8200,17594,5281,5588,10869,2633,4992,7625,638,2356,2994,116877,117939,234816
2021-03-08,5434,5088,10522,10427,10756,21183,24634,25234,49868,24752,23379,48131,19442,18707,38149,14619,13969,28588,9439,8231,17670,5296,5608,10904,2644,5004,7648,639,2360,2999,117326,118336,235662
2021-03-09,5447,5107,10554,10473,10828,21301,24714,25308,50022,24833,23469,48302,19514,18789,38303,14686,14014,28700,9477,8264,17741,5317,5623,10940,2654,5013,7667,639,2362,3001,117754,118777,236531
2021-03-10,5467,5119,10586,10513,10880,21393,24777,25398,50175,24927,23540,48467,19566,18855,38421,14735,14076,28811,9509,8301,17810,5332,5649,10981,2658,5021,7679,639,2365,3004,118123,119204,237327
2021-03-11,5484,5140,10624,10559,10948,21507,24850,25502,50352,25014,23615,48629,19644,18921,38565,14785,14123,28908,9546,8329,17875,5348,5664,11012,2666,5033,7699,640,2367,3007,118536,119642,238178
2021-03-12,5503,5149,10652,10632,11016,21648,24928,25567,50495,25097,23687,48784,19721,19005,38726,14840,14186,29026,9571,8357,17928,5381,5689,11070,2671,5049,7720,642,2373,3015,118986,120078,239064
2021-03-13,5513,5157,10670,10681,11071,21752,25005,25632,50637,25158,23759,48917,19788,19067,38855,14886,14238,29124,9590,8381,17971,5397,5701,11098,2674,5052,7726,642,2376,3018,119334,120434,239768
2021-03-14,5522,5164,10686,10709,11123,21832,25065,25694,50759,25221,23814,49035,19834,19124,38958,14930,14286,29216,9621,8408,18029,5416,5716,11132,2679,5057,7736,642,2378,3020,119639,120764,240403
2021-03-15,5534,5186,10720,10757,11170,21927,25142,25756,50898,25319,23890,49209,19920,19184,39104,15011,14340,29351,9663,8445,18108,5447,5736,11183,2685,5065,7750,644,2388,3032,120122,121160,241282
2021-03-16,5548,5198,10746,10821,11223,22044,25231,25852,51083,25388,23971,49359,20023,19258,39281,15072,14392,29464,9690,8476,18166,5457,5748,11205,2694,5084,7778,647,2392,3039,120571,121594,242165
2021-03-17,5564,5214,10778,10890,11279,22169,25326,25949,51275,25486,24058,49544,20085,19332,39417,15114,14430,29544,9731,8511,18242,5480,5765,11245,2697,5089,7786,647,2394,3041,121020,122021,243041
2021-03-18,5582,5228,10810,10946,11334,22280,25416,26045,51461,25570,24151,49721,20151,19406,39557,15175,14479,29654,9762,8554,18316,5494,5798,11292,2702,5100,7802,647,2400,3047,121445,122495,243940
2021-03-19,5601,5248,10849,11002,11399,22401,25501,26153,51654,25670,24246,49916,20228,19495,39723,15225,14532,29757,9797,8592,18389,5522,5820,11342,2706,5113,7819,647,2401,3048,121899,122999,244898
2021-03-20,5608,5263,10871,11032,11445,22477,25568,26218,51786,25753,24313,50066,20305,19544,39849,15271,14577,29848,9832,8611,18443,5533,5835,11368,2709,5119,7828,647,2403,3050,122258,123328,245586
2021-03-21,5621,5277,10898,11072,11489,22561,25618,26280,51898,25837,24383,50220,20372,19607,39979,15304,14623,29927,9869,8643,18512,5555,5861,11416,2713,5128,7841,648,2403,3051,122609,123694,246303
2021-03-22,5638,5297,10935,11137,11554,22691,25740,26393,52133,25961,24514,50475,20468,19707,40175,15388,14699,30087,9910,8681,18591,5577,5878,11455,2719,5142,7861,649,2410,3059,123187,124275,247462
2021-03-23,5658,5310,10968,11198,11639,22837,25865,26532,52397,26098,24637,50735,20575,19814,40389,15477,14766,30243,9965,8743,18708,5604,5906,11510,2724,5159,7883,650,2414,3064,123814,124920,248734
2021-03-24,5678,5323,11001,11285,11722,23007,25985,26679,52664,26228,24753,50981,20695,19914,40609,15565,14850,30415,10020,8789,18809,5631,5933,11564,2733,5164,7897,653,2419,3072,124473,125546,250019
2021-03-25,5697,5344,11041,11369,11802,23171,26159,26859,53018,26376,24903,51279,20817,20035,40852,15652,14959,30611,10073,8845,18918,5665,5964,11629,2746,5178,7924,653,2422,3075,125207,126311,251518
