FECHA,<=10M,<=10F,<=10,11-20M,11-20F,11-20,21-30M,21-30F,21-30,31-40M,31-40F,31-40,41-50M,41-50F,41-50,51-60M,51-60F,51-60,61-70M,61-70F,61-70,71-80M,71-80F,71-80,81-90M,81-90F,81-90,>=91M,>=91F,>=91,TotalM,TotalF,Total
2021-03-22,20137,18607,38744,38217,41231,79448,54035,63436,117471,62172,70586,132758,51933,59795,111728,38131,44764,82895,27628,31383,59011,14790,17628,32418,5810,10300,16110,1221,3720,4941,314074,361450,675524
2021-03-23,20327,18788,39115,38417,41459,79876,54313,63781,118094,62494,70975,133469,52186,60052,112238,38346,45013,83359,27842,31646,59488,14904,17761,32665,5837,10331,16168,1222,3735,4957,315888,363541,679429
2021-03-24,20458,18915,39373,38587,41625,80212,54520,64030,118550,62763,71290,134053,52357,60295,112652,38497,45219,83716,27957,31786,59743,14967,17857,32824,5851,10371,16222,1223,3741,4964,317180,365129,682309
2021-03-25,20607,19064,39671,38775,41854,80629,54758,64369,119127,63088,71632,134720,52612,60611,113223,38686,45442,84128,28107,31976,60083,15053,17955,33008,5878,10410,16288,1226,3744,4970,318790,367057,685847
2021-03-26,20797,19238,40035,38989,42105,81094,55039,64729,119768,63433,72016,135449,52841,60942,113783,38862,45698,84560,28261,32184,60445,15143,18064,33207,5909,10447,16356,1229,3757,4986,320503,369180,689683
2021-03-27,20935,19360,40295,39116,42255,81371,55287,64998,120285,63751,72373,136124,53059,61211,114270,39043,45951,84994,28429,32374,60803,15213,18161,33374,5929,10488,16417,1234,3763,4997,321996,370934,692930
2021-03-28,21046,19455,40501,39233,42423,81656,55487,65271,120758,64049,72744,136793,53289,61457,114746,39216,46202,85418,28570,32552,61122,15267,18221,33488,5949,10517,16466,1237,3771,5008,323343,372613,695956
2021-03-29,21225,19627,40852,39479,42633,82112,55753,65623,121376,64391,73126,137517,53546,61783,115329,39438,46468,85906,28725,32771,61496,15331,18286,33617,5968,10558,16526,1238,3779,5017,325094,374654,699748
2021-03-30,21396,19782,41178,39679,42852,82531,55979,65937,121916,64690,73474,138164,53767,62062,115829,39631,46694,86325,28874,32961,61835,15385,18366,33751,5990,10591,16581,1243,3786,5029,326634,376505,703139
2021-03-31,21543,19910,41453,39844,43002,82846,56234,66247,122481,64990,73832,138822,53965,62343,116308,39772,46903,86675,28961,33087,62048,15421,18418,33839,6011,10617,16628,1244,3797,5041,327985,378156,706141
2021-04-01,21655,20049,41704,40024,43194,83218,56515,66570,123085,65303,74174,139477,54176,62617,116793,39942,47130,87072,29089,33248,62337,15481,18503,33984,6026,10639,16665,1248,3808,5056,329459,379932,709391
2021-04-02,21792,20150,41942,40187,43392,83579,56762,66857,123619,65605,74479,140084,54393,62861,117254,40102,47363,87465,29205,33369,62574,15533,18553,34086,6045,10656,16701,1250,3816,5066,330874,381496,712370
2021-04-03,21898,20255,42153,40346,43593,83939,57030,67132,124162,65908,74823,140731,54605,63163,117768,40274,47574,87848,29341,33508,62849,15580,18626,34206,6066,10696,16762,1255,3823,5078,332303,383193,715496
2021-04-04,22041,20373,42414,40649,43906,84555,57393,67581,124974,66345,75367,141712,54941,63611,118552,40481,47855,88336,29464,33679,63143,15629,18691,34320,6083,10732,16815,1256,3831,5087,334282,385626,719908
2021-04-05,22209,20560,42769,41045,44330,85375,57868,68153,126021,66869,75945,142814,55359,64135,119494,40746,48197,88943,29625,33884,63509,15705,18781,34486,6105,10776,16881,1260,3843,5103,336791,388604,725395
2021-04-06,22405,20771,43176,41361,44672,86033,58382,68649,127031,67405,76556,143961,55760,64579,120339,41023,48534,89557,29814,34156,63970,15804,18904,34708,6131,10822,16953,1263,3858,5121,339348,391501,730849
2021-04-07,22608,20965,43573,41701,45026,86727,58848,69186,128034,67874,77136,145010,56174,65038,121212,41283,48917,90200,29985,34406,64391,15888,19019,34907,6150,10870,17020,1265,3872,5137,341776,394435,736211
2021-04-08,22801,21132,43933,41960,45312,87272,59220,69677,128897,68320,77692,146012,56505,65417,121922,41508,49237,90745,30141,34608,64749,15955,19129,35084,6174,10912,17086,1267,3885,5152,343851,397001,740852
2021-04-09,22952,21278,44230,42158,45555,87713,59474,70024,129498,68621,78019,146640,56751,65700,122451,41668,49456,91124,30255,34740,64995,16007,19201,35208,6182,10943,17125,1270,3892,5162,345338,398808,744146
2021-04-10,23072,21387,44459,42347,45785,88132,59783,70359,130142,68968,78386,147354,56981,65986,122967,41825,49680,91505,30370,34886,65256,16039,19250,35289,6189,10964,17153,1272,3895,5167,346846,400578,747424
2021-04-11,23169,21497,44666,42522,45982,88504,59993,70612,130605,69250,78729,147979,57226,66249,123475,41981,49879,91860,30483,35009,65492,16072,19294,35366,6202,10990,17192,1274,3900,5174,348172,402141,750313
2021-04-12,23340,21664,45004,42773,46206,88979,60292,70975,131267,69589,79124,148713,57525,66628,124153,42196,50184,92380,30631,35186,65817,16121,19376,35497,6219,11029,17248,1279,3911,5190,349965,404283,754248
2021-04-13,23516,21791,45307,42959,46388,89347,60581,71330,131911,69953,79531,149484,57795,66968,124763,42406,50447,92853,30736,35303,66039,16180,19426,35606,6236,11050,17286,1283,3920,5203,351645,406154,757799
2021-04-14,23676,21918,45594,43130,46540,89670,60763,71544,132307,70167,79777,149944,57952,67177,125129,42527,50633,93160,30882,35435,66317,16230,19511,35741,6259,11077,17336,1287,3926,5213,352873,407538,760411
2021-04-15,23857,22089,45946,43338,46799,90137,61085,71927,133012,70526,80210,150736,58274,67586,125860,42770,50946,93716,31034,35595,66629,16275,19587,35862,6277,11117,17394,1289,3937,5226,354725,409793,764518
2021-04-16,24025,22261,46286,43536,47009,90545,61444,72335,133779,70921,80666,151587,58576,67958,126534,43005,51253,94258,31209,35811,67020,16327,19661,35988,6289,11149,17438,1294,3947,5241,356626,412050,768676
2021-04-17,24179,22384,46563,43715,47181,90896,61704,72630,134334,71272,81016,152288,58834,68276,127110,43193,51484,94677,31330,35960,67290,16379,19740,36119,6307,11201,17508,1299,3955,5254,358212,413827,772039
2021-04-18,24276,22517,46793,43852,47321,91173,61938,72899,134837,71559,81368,152927,59082,68545,127627,43372,51683,95055,31457,36109,67566,16426,19799,36225,6333,11232,17565,1301,3963,5264,359596,415436,775032
2021-04-19,24483,22675,47158,44067,47557,91624,62262,73266,135528,71946,81792,153738,59422,68891,128313,43607,51975,95582,31614,36315,67929,16486,19888,36374,6349,11281,17630,1305,3979,5284,361541,417619,779160
2021-04-20,24670,22882,47552,44255,47746,92001,62542,73614,136156,72251,82181,154432,59692,69221,128913,43824,52224,96048,31786,36536,68322,16553,19972,36525,6383,11310,17693,1309,3986,5295,363265,419672,782937
2021-04-21,24834,23021,47855,44396,47893,92289,62772,73875,136647,72499,82493,154992,59912,69495,129407,43988,52450,96438,31909,36696,68605,16609,20037,36646,6399,11355,17754,1310,3993,5303,364628,421308,785936
2021-04-22,25013,23190,48203,44609,48106,92715,63042,74192,137234,72823,82898,155721,60211,69848,130059,44205,52692,96897,32054,36889,68943,16668,20126,36794,6416,11406,17822,1312,4004,5316,366353,423351,789704
2021-04-23,25172,23352,48524,44808,48307,93115,63325,74523,137848,73166,83306,156472,60509,70197,130706,44429,52974,97403,32199,37077,69276,16737,20207,36944,6446,11442,17888,1317,4013,5330,368108,425398,793506
2021-04-24,25259,23426,48685,44881,48372,93253,63401,74639,138040,73267,83425,156692,60607,70310,130917,44489,53054,97543,32237,37132,69369,16769,20250,37019,6455,11469,17924,1322,4030,5352,368687,426107,794794
2021-04-25,25387,23544,48931,45013,48517,93530,63591,74850,138441,73502,83703,157205,60826,70565,131391,44664,53260,97924,32345,37252,69597,16821,20296,37117,6465,11502,17967,1322,4036,5358,369936,427525,797461
2021-04-26,25584,23723,49307,45198,48728,93926,63863,75148,139011,73811,84048,157859,61101,70895,131996,44897,53525,98422,32487,37421,69908,16904,20407,37311,6480,11542,18022,1326,4046,5372,371651,429483,801134
2021-04-27,25751,23872,49623,45377,48920,94297,64135,75483,139618,74101,84393,158494,61333,71169,132502,45100,53745,98845,32617,37580,70197,16966,20499,37465,6496,11582,18078,1330,4054,5384,373206,431297,804503
2021-04-28,25912,24029,49941,45564,49096,94660,64375,75761,140136,74407,84725,159132,61580,71456,133036,45279,53971,99250,32738,37731,70469,17025,20572,37597,6513,11612,18125,1336,4062,5398,374729,433015,807744
2021-04-29,26117,24199,50316,45807,49310,95117,64659,76120,140779,74784,85149,159933,61905,71847,133752,45523,54265,99788,32891,37941,70832,17124,20686,37810,6545,11669,18214,1339,4079,5418,376694,435265,811959
2021-04-30,26282,24340,50622,45947,49440,95387,64807,76340,141147,75007,85413,160420,62070,72077,134147,45687,54463,100150,32996,38094,71090,17192,20770,37962,6570,11716,18286,1341,4096,5437,377899,436749,814648
2021-05-01,26402,24445,50847,46092,49551,95643,64986,76563,141549,75231,85688,160919,62263,72336,134599,45828,54645,100473,33104,38192,71296,17238,20830,38068,6586,11758,18344,1342,4100,5442,379072,438108,817180
2021-05-02,26517,24546,51063,46208,49668,95876,65134,76744,141878,75459,85948,161407,62435,72583,135018,45970,54812,100782,33209,38351,71560,17296,20903,38199,6605,11786,18391,1345,4115,5460,380178,439456,819634
2021-05-03,26748,24764,51512,46384,49857,96241,65466,77076,142542,75813,86385,162198,62757,72942,135699,46203,55167,101370,33391,38624,72015,17396,21021,38417,6625,11845,18470,1349,4131,5480,382132,441812,823944
2021-05-04,26917,24971,51888,46572,50054,96626,65762,77392,143154,76184,86767,162951,63067,73289,136356,46425,55472,101897,33560,38851,72411,17501,21142,38643,6649,11879,18528,1350,4144,5494,383987,443961,827948
2021-05-05,27120,25151,52271,46731,50221,96952,66046,77730,143776,76516,87127,163643,63357,73598,136955,46623,55721,102344,33710,39006,72716,17578,21233,38811,6683,11931,18614,1357,4155,5512,385721,445873,831594
2021-05-06,27285,25348,52633,46941,50444,97385,66319,78044,144363,76838,87500,164338,63668,73928,137596,46863,56012,102875,33848,39187,73035,17648,21330,38978,6711,11979,18690,1360,4174,5534,387481,447946,835427
2021-05-07,27493,25521,53014,47158,50675,97833,66624,78420,145044,77154,87938,165092,63991,74288,138279,47055,56302,103357,34009,39377,73386,17729,21435,39164,6733,12018,18751,1363,4184,5547,389309,450158,839467
2021-05-08,27611,25629,53240,47254,50765,98019,66803,78629,145432,77361,88163,165524,64132,74463,138595,47190,56467,103657,34084,39461,73545,17767,21478,39245,6750,12045,18795,1364,4195,5559,390316,451295,841611
2021-05-09,27761,25752,53513,47352,50888,98240,66948,78815,145763,77551,88386,165937,64313,74665,138978,47303,56622,103925,34181,39556,73737,17822,21549,39371,6776,12077,18853,1368,4198,5566,391375,452508,843883
2021-05-10,27952,25931,53883,47519,51078,98597,67271,79150,146421,77894,88757,166651,64625,75023,139648,47522,56888,104410,34350,39765,74115,17909,21669,39578,6811,12126,18937,1369,4205,5574,393222,454592,847814
2021-05-11,28140,26081,54221,47679,51242,98921,67509,79397,146906,78173,89035,167208,64858,75285,140143,47703,57091,104794,34495,39931,74426,17993,21770,39763,6832,12159,18991,1373,4212,5585,394755,456203,850958
2021-05-12,28325,26237,54562,47830,51383,99213,67739,79677,147416,78442,89337,167779,65103,75559,140662,47888,57315,105203,34621,40094,74715,18060,21852,39912,6855,12196,19051,1376,4222,5598,396239,457872,854111
2021-05-13,28513,26380,54893,47955,51548,99503,67946,79983,147929,78704,89661,168365,65364,75842,141206,48050,57542,105592,34739,40232,74971,18116,21948,40064,6877,12239,19116,1378,4230,5608,397642,459605,857247
2021-05-14,28722,26598,55320,48128,51769,99897,68273,80343,148616,79088,90126,169214,65683,76241,141924,48283,57842,106125,34897,40431,75328,18189,22049,40238,6911,12280,19191,1382,4239,5621,399556,461918,861474
2021-05-15,28864,26737,55601,48275,51922,100197,68473,80601,149074,79347,90448,169795,65918,76543,142461,48446,58016,106462,35002,40566,75568,18239,22105,40344,6932,12318,19250,1385,4250,5635,400881,463506,864387
2021-05-16,28992,26869,55861,48383,52066,100449,68655,80794,149449,79552,90715,170267,66122,76782,142904,48607,58202,106809,35093,40678,75771,18282,22169,40451,6949,12346,19295,1386,4262,5648,402021,464883,866904
2021-05-17,29264,27144,56408,48627,52324,100951,69044,81241,150285,80019,91274,171293,66513,77267,143780,48916,58578,107494,35284,40920,76204,18404,22321,40725,6994,12418,19412,1389,4277,5666,404454,467764,872218
2021-05-18,29522,27400,56922,48887,52597,101484,69472,81696,151168,80504,91816,172320,66970,77748,144718,49199,58909,108108,35448,41152,76600,18513,22434,40947,7040,12468,19508,1393,4288,5681,406948,470508,877456
2021-05-19,29809,27649,57458,49249,52976,102225,70101,82460,152561,81262,92685,173947,67578,78474,146052,49608,59488,109096,35731,41458,77189,18633,22574,41207,7078,12526,19604,1400,4306,5706,410449,474596,885045
2021-05-20,30124,27961,58085,49667,53425,103092,70828,83351,154179,82087,93588,175675,68211,79280,147491,50047,60065,110112,36012,41764,77776,18745,22735,41480,7118,12588,19706,1402,4325,5727,414241,479082,893323
2021-05-21,30344,28164,58508,49976,53777,103753,71397,84092,155489,82728,94420,177148,68757,79985,148742,50423,60555,110978,36246,42053,78299,18867,22851,41718,7161,12677,19838,1405,4348,5753,417304,482922,900226
2021-05-22,30475,28284,58759,50140,53994,104134,71711,84507,156218,83141,94865,178006,69064,80380,149444,50670,60833,111503,36381,42183,78564,18919,22921,41840,7183,12746,19929,1407,4369,5776,419091,485082,904173
2021-05-23,30611,28394,59005,50289,54173,104462,71970,84801,156771,83447,95230,178677,69359,80668,150027,50848,61082,111930,36494,42336,78830,18973,22979,41952,7198,12795,19993,1417,4387,5804,420606,486845,907451
2021-05-24,30764,28533,59297,50536,54464,105000,72405,85271,157676,83908,95791,179699,69782,81224,151006,51219,61572,112791,36691,42609,79300,19094,23109,42203,7224,12853,20077,1420,4398,5818,423043,489824,912867
2021-05-25,30920,28651,59571,50763,54714,105477,72835,85765,158600,84356,96321,180677,70196,81722,151918,51552,61956,113508,36885,42845,79730,19193,23234,42427,7250,12901,20151,1426,4415,5841,425376,492524,917900
2021-05-26,31121,28829,59950,51042,55033,106075,73380,86372,159752,84952,97008,181960,70723,82351,153074,52006,62496,114502,37120,43123,80243,19314,23381,42695,7291,12980,20271,1433,4430,5863,428382,496003,924385
2021-05-27,31272,29002,60274,51218,55271,106489,73793,86886,160679,85422,97572,182994,71135,82817,153952,52337,62942,115279,37296,43349,80645,19422,23499,42921,7324,13029,20353,1434,4450,5884,430653,498817,929470
2021-05-28,31468,29195,60663,51491,55620,107111,74318,87557,161875,86021,98291,184312,71694,83512,155206,52803,63517,116320,37556,43679,81235,19535,23636,43171,7355,13085,20440,1438,4464,5902,433679,502556,936235
2021-05-29,31602,29314,60916,51654,55836,107490,74636,87980,162616,86462,98773,185235,72055,83962,156017,53030,63820,116850,37700,43848,81548,19599,23734,43333,7379,13137,20516,1443,4481,5924,435560,504885,940445
2021-05-30,31705,29410,61115,51805,56012,107817,74935,88358,163293,86809,99178,185987,72356,84327,156683,53238,64106,117344,37820,43985,81805,19648,23807,43455,7397,13165,20562,1446,4490,5936,437159,506838,943997
2021-05-31,31874,29587,61461,52073,56291,108364,75429,88941,164370,87391,99823,187214,72829,84956,157785,53538,64504,118042,38027,44254,82281,19777,23959,43736,7437,13225,20662,1447,4508,5955,439822,510048,949870
2021-06-01,32069,29762,61831,52319,56584,108903,75861,89469,165330,87955,100457,188412,73274,85501,158775,53849,64958,118807,38277,44544,82821,19901,24101,44002,7489,13277,20766,1452,4521,5973,442446,513174,955620
2021-06-02,32306,29951,62257,52579,56895,109474,76317,90053,166370,88485,101164,189649,73769,86088,159857,54151,65356,119507,38487,44837,83324,20028,24265,44293,7531,13348,20879,1458,4545,6003,445111,516502,961613
2021-06-03,32517,30181,62698,52883,57213,110096,76828,90718,167546,89104,101927,191031,74274,86729,161003,54520,65842,120362,38723,45131,83854,20147,24423,44570,7573,13393,20966,1463,4565,6028,448032,520122,968154
2021-06-04,32773,30418,63191,53192,57536,110728,77375,91408,168783,89710,102714,192424,74820,87371,162191,54875,66382,121257,38985,45448,84433,20274,24592,44866,7607,13466,21073,1465,4581,6046,451076,523916,974992
2021-06-05,32943,30571,63514,53379,57730,111109,77677,91801,169478,90063,103180,193243,75153,87760,162913,55100,66656,121756,39100,45617,84717,20348,24698,45046,7632,13504,21136,1471,4597,6068,452866,526114,978980
2021-06-06,33116,30755,63871,53552,57905,111457,77953,92133,170086,90388,103582,193970,75467,88144,163611,55316,66950,122266,39215,45777,84992,20408,24779,45187,7654,13543,21197,1472,4617,6089,454541,528185,982726
2021-06-07,33348,31006,64354,53813,58204,112017,78422,92702,171124,90929,104239,195168,75935,88823,164758,55697,67479,123176,39461,46102,85563,20574,24995,45569,7697,13662,21359,1481,4652,6133,457357,531864,989221
2021-06-08,33635,31268,64903,54046,58491,112537,78827,93271,172098,91496,104874,196370,76363,89380,165743,56046,67938,123984,39668,46355,86023,20696,25183,45879,7730,13735,21465,1488,4677,6165,459995,535172,995167
2021-06-09,33895,31522,65417,54345,58764,113109,79314,93846,173160,92077,105585,197662,76821,89986,166807,56412,68410,124822,39887,46638,86525,20828,25328,46156,7782,13806,21588,1493,4697,6190,462854,538582,1001436
2021-06-10,34136,31771,65907,54622,59089,113711,79799,94524,174323,92676,106357,199033,77287,90649,167936,56740,68891,125631,40108,46929,87037,20960,25505,46465,7816,13864,21680,1500,4718,6218,465644,542297,1007941
2021-06-11,34373,32001,66374,54870,59398,114268,80328,95201,175529,93256,107182,200438,77808,91438,169246,57080,69362,126442,40342,47229,87571,21089,25688,46777,7862,13953,21815,1507,4742,6249,468515,546194,1014709
2021-06-12,34567,32182,66749,55084,59631,114715,80665,95631,176296,93688,107691,201379,78171,91923,170094,57325,69701,127026,40488,47434,87922,21178,25805,46983,7892,13998,21890,1512,4752,6264,470570,548748,1019318
2021-06-13,34763,32378,67141,55282,59825,115107,80918,95985,176903,94028,108173,202201,78502,92353,170855,57539,69988,127527,40626,47607,88233,21243,25892,47135,7915,14037,21952,1517,4765,6282,472333,551003,1023336
2021-06-14,35052,32626,67678,55594,60145,115739,81425,96645,178070,94660,108935,203595,79023,93060,172083,57923,70482,128405,40867,47957,88824,21388,26060,47448,7956,14106,22062,1536,4789,6325,475424,554805,1030229
2021-06-15,35358,32914,68272,55922,60493,116415,81921,97273,179194,95307,109698,205005,79545,93768,173313,58286,70997,129283,41113,48247,89360,21510,26216,47726,8007,14175,22182,1542,4809,6351,478511,558590,1037101
2021-06-16,35665,33209,68874,56222,60802,117024,82436,97932,180368,95932,110468,206400,80046,94455,174501,58606,71441,130047,41335,48504,89839,21626,26360,47986,8045,14236,22281,1545,4825,6370,481458,562232,1043690
2021-06-17,35949,33488,69437,56535,61142,117677,83022,98691,181713,96620,111363,207983,80594,95283,175877,58947,71972,130919,41584,48800,90384,21767,26532,48299,8084,14303,22387,1548,4848,6396,484650,566422,1051072
2021-06-18,36207,33729,69936,56846,61469,118315,83572,99417,182989,97280,112313,209593,81166,96086,177252,59272,72499,131771,41795,49077,90872,21858,26688,48546,8119,14348,22467,1551,4860,6411,487666,570486,1058152
2021-06-19,36418,33935,70353,57039,61682,118721,83892,99891,183783,97772,112951,210723,81504,96570,178074,59498,72805,132303,41967,49266,91233,21953,26796,48749,8154,14420,22574,1555,4880,6435,489752,573196,1062948
2021-06-20,36612,34101,70713,57178,61813,118991,84076,100187,184263,98049,113337,211386,81746,96906,178652,59677,73033,132710,42078,49391,91469,22026,26868,48894,8168,14459,22627,1557,4890,6447,491167,574985,1066152
2021-06-21,36851,34317,71168,57391,62042,119433,84335,100586,184921,98461,113836,212297,82145,97377,179522,59937,73340,133277,42230,49564,91794,22125,26974,49099,8202,14492,22694,1561,4896,6457,493238,577424,1070662
2021-06-22,37179,34618,71797,57762,62356,120118,84809,101233,186042,99084,114594,213678,82737,98112,180849,60277,73826,134103,42501,49906,92407,22259,27151,49410,8241,14571,22812,1569,4911,6480,496418,581278,1077696
2021-06-23,37547,34928,72475,58129,62726,120855,85270,101923,187193,99713,115442,215155,83341,98927,182268,60597,74314,134911,42751,50193,92944,22388,27336,49724,8289,14658,22947,1575,4943,6518,499600,585390,1084990
2021-06-24,37869,35242,73111,58463,63110,121573,85744,102619,188363,100328,116245,216573,83856,99639,183495,60911,74767,135678,43008,50529,93537,22498,27491,49989,8315,14719,23034,1579,4958,6537,502571,589319,1091890
2021-06-25,38248,35555,73803,58825,63537,122362,86296,103405,189701,101022,117259,218281,84416,100485,184901,61330,75311,136641,43277,50921,94198,22648,27683,50331,8363,14798,23161,1588,4977,6565,506013,593931,1099944
2021-06-26,38429,35732,74161,59010,63750,122760,86572,103765,190337,101399,117734,219133,84756,100911,185667,61566,75578,137144,43449,51140,94589,22737,27806,50543,8392,14846,23238,1593,4993,6586,507903,596255,1104158
2021-06-27,38643,35919,74562,59156,63946,123102,86800,104058,190858,101698,118105,219803,85043,101272,186315,61722,75796,137518,43576,51286,94862,22811,27890,50701,8415,14887,23302,1595,5004,6599,509459,598163,1107622
2021-06-28,38888,36136,75024,59294,64122,123416,87033,104391,191424,102057,118565,220622,85318,101648,186966,61934,76023,137957,43721,51425,95146,22888,27988,50876,8451,14929,23380,1598,5019,6617,511182,600246,1111428
2021-06-29,39126,36408,75534,59563,64420,123983,87435,104950,192385,102598,119229,221827,85715,102181,187896,62234,76396,138630,43930,51643,95573,23011,28119,51130,8484,15010,23494,1603,5048,6651,513699,603404,1117103
2021-06-30,39406,36689,76095,59878,64760,124638,87874,105581,193455,103147,119972,223119,86164,102771,188935,62545,76870,139415,44143,51921,96064,23111,28241,51352,8515,15063,23578,1606,5062,6668,516389,606930,1123319
2021-07-01,39622,36910,76532,60157,65051,125208,88293,106197,194490,103638,120658,224296,86521,103347,189868,62794,77236,140030,44295,52136,96431,23196,28335,51531,8543,15110,23653,1609,5074,6683,518668,610054,1128722
2021-07-02,39734,36991,76725,60356,65276,125632,88587,106637,195224,103963,121172,225135,86779,103805,190584,62967,77534,140501,44411,52286,96697,23250,28397,51647,8553,15124,23677,1611,5079,6690,520211,612301,1132512
2021-07-03,39735,36993,76728,60360,65279,125639,88593,106643,195236,103971,121182,225153,86782,103810,190592,62973,77542,140515,44412,52291,96703,23250,28400,51650,8553,15124,23677,1611,5079,6690,520240,612343,1132583
